id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
10033,Just Friends,"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer.",2005-11-23,/lh2EUTVOcESkdEOcsjYEW6qS1U0.jpg,vIBBVzy5UoQ,6.2,1762
231,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.",2005-11-23,/mO3hWUTOxmLJxihvDU0YFkb0Mb5.jpg,FmMKoLho9fg,6.4,1477
68098,One-Way Ticket to Mombasa,"Pete loses his consciousness while playing in a pop band. The diagnosis is harsh and the doctor cannot say for sure whether Pete will celebrate his 18th birthday. One night, encouraged by the vodka on Jusa's 18th birthday, Pete confesses his love to Kata, his dream girl. Together with Jusa, they go to Lapland where Kata has her summer job. In Jusa's wild company, Pete experiences something which he never felt before as they decide to take a trip to Mombasa via Lapland.",2002-09-06,/mDhfS9JmPpLz1LrCrbvT7eIT2JS.jpg,,6.0,23
8999,Derailed,"When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families.",2005-11-11,/bcCoOkwEBHUS5Y7Rm1u1oTLUHdb.jpg,84mGKTTv5Gc,6.4,1126
8555,Creep,"Trapped in a London subway station, a woman who's being pursued by a potential attacker heads into the unknown labyrinth of tunnels beneath the city's streets",2004-08-10,/w5oxV6MDEfL48FMK9BmYTD2wQRm.jpg,QZUzM_p6a1k,6.0,831
4348,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005-09-16,/o8UhmEbWPHmTUxP0lMuCoqNkbB3.jpg,tbW-pmLT5UU,8.0,8682
9885,Wolf Creek,Three backpackers stranded in the Australian outback are plunged inside a hellish nightmare of insufferable torture by a sadistic psychopathic local.,2005-09-16,/545PYpfCeDwVgdgydHCQqXFr168.jpg,eMaEkGjm4dM,6.2,1270
9392,The Descent,"After a personal tragedy, Sarah joins her friends on a caving expedition in the Appalachian Mountains. But when a rockfall traps them deep underground, their adventure turns into a nightmare. As they search for a way out, the group discovers they are not alone—lurking in the darkness are savage, cave-dwelling creatures. With rising tension and dwindling trust, the women must fight to survive against both the predators and each other.",2005-07-08,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,vJ0Kg8UyHK0,7.0,4334
674,Harry Potter and the Goblet of Fire,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons, and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",2005-11-16,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,4xkFJgcCQRE,7.8,22000
69,Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",2005-09-13,/p8lPTjvjOjTfvC1E9pmMwcF9vkn.jpg,pbQ22zWPYbw,7.5,3106
1833,Rent,"In New York City's gritty East Village, a group of bohemians strive for success and acceptance while enduring the obstacles of poverty, illness and the AIDS epidemic.",2005-11-17,/fomBrfOHWxlaVcjPk4yCQgIwAnh.jpg,BH0MLyu6HjY,6.8,591
6795,Zathura: A Space Adventure,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",2005-11-06,/gDb5BW2NLqZ9cvg9nyzkZVvmgze.jpg,hxrF-X1yn6Q,6.4,3538
11421,C.R.A.Z.Y.,"A young French Canadian, one of five boys in a conservative family in the 1960s and 1970s, struggles to reconcile his emerging identity with his father's values.",2005-05-27,/AoFk3zmjnfSQC7LkE0aqkzZlOPZ.jpg,w1gSfxLtKSY,7.5,501
16156,Sarah Silverman: Jesus Is Magic,"Sarah Silverman appears before an audience in Los Angeles with several sketches, taped outside the theater, intercut into the stand-up performance. Themes include race, sex, and religion. Her comic persona is a self-centered hipster, brash and clueless about her political incorrectness. A handful of musical numbers punctuate the performance.",2005-02-11,/uKuAGLz9eUWw3tnuXPRChpK7lYI.jpg,,6.4,80
1420,Breakfast on Pluto,"In the 1970s, a young transgender woman called “Kitten” leaves her small Irish town for London in search of love, acceptance, and her long-lost mother.",2005-11-16,/14tmdb1PiLNDZf3VD29S2nUKVV0.jpg,5blVrqSKiRc,7.2,431
9005,The Ice Harvest,"A shady lawyer attempts a Christmas Eve crime, hoping to swindle the local mob out of some money. But his partner, a strip club owner, might have different plans for the cash.",2005-11-23,/8N2X2u6nPoPEwRLIZbKacJw1xrC.jpg,LJ3RRfGWHVE,5.9,330
13499,"Yours, Mine & Ours","Admiral Frank Beardsley returns to New London to run the Coast Guard Academy, his last stop before a probable promotion to head the Guard. A widower with eight children, he runs a loving but tight ship, with charts and salutes. The kids long for a permanent home. Helen North is a free spirit, a designer whose ten children live in loving chaos, with occasional group hugs. Helen and Frank, high school sweethearts, reconnect at a reunion, and it's love at first re-sighting. They marry on the spot. Then the problems start as two sets of kids, the free spirits and the disciplined preppies, must live together. The warring factions agree to work together to end the marriage.",2005-11-23,/1SfsoUYXRRrfL31br8q4DlTYvKK.jpg,Ct37x6Fhbx0,6.2,893
7548,The Libertine,"The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",2004-09-16,/3eiFFCwIXbWUEE4D31bDu5sz9sG.jpg,T3fZG0HziLg,5.9,480
20345,The Bird with the Crystal Plumage,"An American writer living in Rome witnesses an attempted murder that is connected to an ongoing killing spree in the city and conducts his own investigation, despite he and his girlfriend being targeted by the killer.",1970-02-27,/dpALRkwodEIT7TGX9SqTgwVNn0i.jpg,UztVF1nJTBo,7.1,825
116,Match Point,"Chris, a former tennis pro, takes a job as an instructor and befriends his wealthy young student, Tom. After being introduced to his family, Chris is soon engaged to Tom's sister, Chloe. Despite the professional and financial advantages that this relationship affords him, Chris becomes obsessed with Tom's fiancee, American actress Nola.",2005-10-26,/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,yIC7Ygsy0Cg,7.4,4341
67,Paradise Now,Two childhood friends are recruited for a suicide bombing in Tel Aviv.,2005-09-07,/qWZkYa8VdcDZk8uzRB2PfhpM9IL.jpg,9O5KYevUkPw,6.9,283
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",2005-12-07,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,3mKPrxjwF7A,7.1,11413
254,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",2005-12-12,/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,9extfjDZCts,6.9,8423
1904,Memoirs of a Geisha,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",2005-12-06,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg,NwJw70Yufug,7.6,3349
9043,The Family Stone,"An uptight, conservative businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",2005-12-15,/nlqw53HmTP7o3b2NDttYNOtsK4V.jpg,ps8DhuMfScQ,6.3,1123
14695,Havoc,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",2005-10-16,/xY4c4bHPCRrwIvkxJ6qRLoyxQVo.jpg,rFyL2VEfFZM,5.3,351
27031,Samurai Rebellion,"The mother of a feudal lord's only heir is kidnapped by the lord. Her husband and his samurai father must decide whether to accept the unjust decision, or risk death to rescue her.",1967-05-27,/bKySGFUTgsZyn5i7s5htMVy4Xd2.jpg,GTkERWlcJB0,8.2,260
22908,A Room for Romeo Brass,"Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell befriends with the two boys and later asks them to help him pursue Romeo's beautiful elder sister. He gradually becomes more violent after she rejects him.",1999-08-23,/gLpv2UUf5We4sXDKdo11aFfnKgw.jpg,QhuD5cF9bBs,7.0,62
9515,The Matador,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",2005-05-12,/oJnlAGmrhsg4QrlVKGgP91J6WPu.jpg,k3qUl2i9lVA,6.3,509
29595,Wal-Mart: The High Cost of Low Price,"This documentary takes the viewer on a deeply personal journey into the everyday lives of families struggling to fight Goliath. From a family business owner in the Midwest to a preacher in California, from workers in Florida to a poet in Mexico, dozens of film crews on three continents bring the intensely personal stories of an assault on families and American values.",2005-11-04,/6PYx4HEbczd9QUCex5Wspkhjef5.jpg,,6.2,75
23478,Mozart and the Whale,"A love story between two savants with Asperger's syndrome, a kind of autism, whose conditions sabotage their budding relationship.",2005-09-10,/aklblysd3jShpjzh1ryYWYowEUM.jpg,sjpSqYu_ZGM,6.1,150
8290,Don't Look Now... We're Being Shot At!,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops – and the consequences of their own blunders.",1966-12-08,/91l4Sf3WJwrb0tSVPsOqnBXG8E6.jpg,ZmWcxvB1j_E,7.9,1453
8053,The Three Burials of Melquiades Estrada,"When brash Texas border officer Mike Norton wrongfully kills and buries the friend and ranch hand of Pete Perkins, the latter is reminded of a promise he made to bury his friend, Melquiades Estrada, in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico.",2005-11-17,/uHOEb6mo45qMSJaZqbkVa7oW1Y7.jpg,H3P7wiVIhWk,7.0,639
612,Munich,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",2005-12-23,/iUekaw96QLInZpsNwRTlRKrZgwm.jpg,kuehOfHwnYY,7.1,2966
9899,The Producers,"A conniving Broadway producer and his meek accountant plan to profit from charming wealthy old biddies to invest in an overbudget production, and then put on a sure-fire disaster, so nobody will ask for their money back — and what's more disastrous than a tasteless musical celebrating Adolf Hitler.",2005-12-25,/nG0Bix2SH2SQcbAIGhb6yqTG5UH.jpg,u36iNj52rac,6.2,508
546,Transamerica,"A transgender woman takes an unexpected journey when she learns that she had a son, now a teenage runaway hustling on the streets of New York.",2005-02-14,/7LGWKXxYGTr2wJE0AdthPzzlczt.jpg,PPbGIErXKpE,7.0,501
2800,Rumor Has It...,"Sarah Huttinger learns that her family was the inspiration for the book and film ""The Graduate"" -- and that she just might be the offspring of the well-documented event.",2005-12-22,/ypirKAqugrpevnEqMJxkBoIlgco.jpg,QWYqikq6YuE,5.7,1239
9641,Cheaper by the Dozen 2,"The Baker family, while on vacation, find themselves in competition with a rival family of eight children.",2005-12-21,/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg,OnLlLwEflHI,6.2,2082
7552,Fun with Dick and Jane,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge.",2005-12-21,/xTcIPKpzCqQUQixNPS0Rb7HPEAf.jpg,5Iwd_Ye-qNs,6.2,2635
9927,The Ringer,"Pressured by a greedy uncle and a pile of debt, lovable loser Steve Barker resorts to an unthinkable, contemptible, just-crazy-enough-to-work scheme. He pretends to be mentally challenged to rig the upcoming Special Olympics and bring home the gold. But when Steve's fellow competitors get wise to the con, they inspire him to rise to the greatest challenge of all: becoming a better person.",2005-12-23,/sEkEGRMaqDj4SMofgjOYVGR4o18.jpg,Tn_H5_O5v20,5.7,341
9681,Casanova,"With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.",2005-12-25,/pp237jqOnlLojQfvCgJHv5yZofL.jpg,FLbl01QrMzI,6.4,935
10773,Mrs. Henderson Presents,"Recently widowed well-to-do Laura Henderson purchases the Windmill Theatre in London as a post-widowhood hobby. After starting an innovative continuous variety review, which is copied by other theaters, they begin to lose money. Mrs Henderson suggests they add risqué burlesque acts similar to the Moulin Rouge in Paris.",2005-09-08,/rFmx0ajncGacM8Ono9vpXiHt7Vy.jpg,X858gLx6kuc,6.6,229
88953,The Ear,"Upon returning home from an official party, a Czech government official and his wife discover it bugged and surveilled by mysterious figures, driving them to paranoia and intensifying their discontents with one another.",1970-01-01,/tvLMBdTZPxMvWoBis5Sel05lDB6.jpg,,7.2,68
13925,Luxo Jr.,"A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.",1986-08-17,/as8xF0wOawngZ1G3qg5gs0VQea3.jpg,lkKf9DWmR04,7.0,651
9568,The Dentist,"Dr. Alan Feinstone has everything: a beautiful wife and a successful career in dentistry. However, when he discovers his wife's affair, he realizes that behind every clean, white surface lies the stench of decay.",1996-06-07,/4jKZXQy0OJW3B0tt8AdQ8epI9sU.jpg,LkDykd9ZmXM,5.5,329
11400,The New World,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,2005-12-25,/dPyWMlQd54r3pK17GKG3iqjvNZ7.jpg,i2LdlqW26zc,6.5,1263
37910,Voices of a Distant Star,"It is 2046 when a mysterious alien force begins their annihilation of the human race. Leaving behind the one person she loves, Mikako joins the interstellar battle as a pilot. And so - while Mikako risks her life to save mankind - Noboru waits. The two lovers, worlds apart, desperately strive to remain connected as the gap between them widens at a frightening pace.",2002-02-02,/mvRqW2z4iBws3CDkCNmojksyr4V.jpg,kwBcyUGXI2s,6.5,326
14241,7 Faces of Dr. Lao,"An old Chinese man rides into the town of Abalone, Arizona and changes it forever, as the citizens see themselves reflected in the mirror of Lao's mysterious circus of mythical beasts.",1964-03-18,/dwUTdtGUDmCb3Tiz6iTzBuONGTQ.jpg,XUej2Wcqn4o,6.9,96
79406,Samurai Assassin,"Japan, 1860. The men of the Mito clan, victims of the Ansei purge, anxiously prowl around the Sakurada Gate of Edo Castle with the intention of assassinating Naosuke Ii of Hikone, tairō of the Tokugawa shogunate and responsible for their misfortune.",1965-01-03,/p4Z3hIghFiJZdr9fIVMzRn8Rxgu.jpg,ELkh7tj2blo,7.3,61
38785,The Boys of Baraka,"Four 12-year-old black boys from one of the most violent ghettos in Baltimore, Maryland, are taken 10,000 miles away to an experimental boarding school in rural Kenya, to try to take advantage of the educational opportunities they can't get in their own country.",2005-03-11,/pLSl9EzNvvtS3skxdYqztjSSS6h.jpg,,7.1,7
4550,Lady Vengeance,"Released after being wrongfully convicted and imprisoned for 13 years, a woman begins executing her elaborate plan of retribution.",2005-07-29,/3Oy3iLMqD79us2iAUD6fKqWebYU.jpg,deSJEDUi4rQ,7.5,1908
16433,Grand Theft Parsons,"There are times when it's right and proper to simply bury the dead. This is not one of those times... Gram Parsons was one of the most influential musicians of his time; a bitter, brilliant, genius who knew Elvis, tripped with the Stones and fatally overdosed on morphine and tequila in 1973. And from his dying came a story. A story from deep within folklore; a story of friendship, honour and adventure; a story so extraordinary that if it didn't really happen, no one would believe it. Two men, a hearse, a dead rock star, five gallons of petrol, and a promise. And the most extraordinary chase of modern times.",2004-06-18,/5sWWj5tlTDyAi2yiEjQZUmJCoKr.jpg,tDx_x5X6nnA,5.8,43
10045,District B13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",2004-11-09,/uYIDJ15RLBsFFBSAkqjIirZCgVi.jpg,BJPy7e5hvSg,6.8,1965
1690,Hostel,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",2006-01-06,/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg,R0ShE0EbcCA,6.0,3904
9900,Grandma's Boy,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",2006-01-06,/fSRdHBtisU0zhks4OjKezI3jnt7.jpg,sEA_g1UK64k,6.5,732
9044,Tristan & Isolde,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,2006-04-07,/r7TpY5hJ4jQGH7c8yzJgBnTwPH6.jpg,LAJJay0Uv4M,6.7,838
9918,Glory Road,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",2006-01-13,/bGRSV5tStxDNPRLCewnOeeiZzrY.jpg,uEd69QSBI0s,7.4,781
17379,Last Holiday,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",2006-01-13,/hRNZszPHjIpYGlrMN3o4f6f6cVd.jpg,9cG7aa-oG8w,7.3,854
10982,Hoodwinked!,"Little Red Riding Hood: A classic story, but there's more to every tale than meets the eye. Before you judge a book by its cover, you've got to flip through the pages. In the re-telling of this classic fable, the story begins at the end of the tale and winds its way back. Chief Grizzly and Detective Bill Stork investigate a domestic disturbance at Granny's cottage, involving a karate-kicking Red Riding Hood, a sarcastic wolf and an oafish Woodsman.",2005-12-16,/tjuMvHg7NJmE9hqKD3p86kW2Jvk.jpg,_WGv6Rgp72k,6.3,1887
834,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",2006-01-12,/oJaQG353uOzOqffQ5K2hg03k4Vp.jpg,kqu1uXXUMAc,6.6,4334
25890,Looking for Comedy in the Muslim World,"To improve its relations with Muslim countries, the United States government sends comedian Albert Brooks to south Asia to write a report on what makes followers of Islam laugh.",2006-01-20,/7U1stA5Jr2PjGKu21mIA3mHnohl.jpg,zAkQ-gvErDw,4.8,33
39345,Casper Meets Wendy,"When a warlock threatens Wendy the Good Little Witch, she and her aunts hide out at a resort where Casper the Ghost is vacationing with his uncles. Although Casper and Wendy are told ghosts and witches don't get along, the two are kindred spirits! This spooky family-friendly adventure finds Casper and Wendy bridging the ghost-witch divide to battle the warlock who is intent on destroying Wendy.",1998-09-10,/zYJWQvee9CN6nc9En2KUWewHGHr.jpg,DqV7A6V1xZE,5.9,410
12701,Revolution,"New York trapper Tom Dobb becomes an unwilling participant in the American Revolution after his son Ned is drafted into the Army by the villainous Sergeant Major Peasy. Tom attempts to find his son, and eventually becomes convinced that he must take a stand and fight for the freedom of the Colonies, alongside the aristocratic rebel Daisy McConnahay. As Tom undergoes his change of heart, the events of the war unfold in large-scale grandeur.",1985-12-25,/m4LPxSJ8G8KVtySaleJhlTJqKBF.jpg,XOJpN9GnGw4,5.4,123
21519,Project A,"In late 19th century Hong Kong, the British may rule the land, but the pirates rule the waters. Coast Guard officer Dragon Ma is determined that his beloved Coast Guard will not be made a fool of.",1983-12-22,/AvTu2bmJbVZGXPxdx6VllGXCtLG.jpg,Xn-b_DoUXnE,7.2,535
28638,The Bird People in China,"Wada, a salary man, is enlisted to venture off to China to investigate a potential Jade mine. After his arrival, Wada encounters a violent, yet sentimental, yakuza, who takes the liberty of joining his adventure through China. Led on their long and disastrous journey to the mine by Shen, the three men come across something even more magical and enticing.",1998-06-10,/civu1OxSYyxywfEOeMyCZoAOt7H.jpg,st1MwQD8V8Y,7.2,88
7509,Water,"The year is 1938, and Mahatma Gandhi's groundbreaking philosophies are sweeping across India, but 8-year-old Chuyia, newly widowed, must go to live with other outcast widows on an ashram. Her presence transforms the ashram as she befriends two of her compatriots.",2005-11-04,/tdg6JKcqjS7szenmabGAbe5RGdN.jpg,2R0pRl18js8,6.8,123
2117,Sophie Scholl: The Final Days,"In 1943, as Hitler continues to wage war across Europe, a group of college students mount an underground resistance movement in Munich. Dedicated expressly to the downfall of the monolithic Third Reich war machine, they call themselves the White Rose. One of its few female members, Sophie Scholl is captured during a dangerous mission to distribute pamphlets on campus with her brother Hans. Unwavering in her convictions and loyalty to the White Rose, her cross-examination by the Gestapo quickly escalates into a searing test of wills as Scholl delivers a passionate call to freedom and personal responsibility.",2005-02-13,/aAbxubEzowWJNBWYG82wXcKuzZP.jpg,XM5A4ETW_Io,7.1,456
9912,The World's Fastest Indian,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",2005-10-12,/vUIwPFAAXeCUuS040uGC0xSatcG.jpg,02Yy1vihIKs,7.7,869
1969,Bandidas,"When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",2006-01-18,/31wgXG6OxDaXbp5IzyNoUJdVS5e.jpg,gEoz9mpxBVg,6.0,1162
8435,A Cock and Bull Story,"Steve Coogan, an arrogant actor with low self-esteem and a complicated love life, is playing the eponymous role in an adaptation of ""The Life and Opinions of Tristram Shandy, Gentleman"" being filmed at a stately home. He constantly spars with actor Rob Brydon, who is playing Uncle Toby and believes his role to be of equal importance to Coogan's.",2005-07-17,/ww8nEKv3gPOfIkRMGS2A3j566Fr.jpg,6VtAJ6aYqMo,6.1,149
45759,Helter Skelter,"The rise of Charles Manson and his ""family,"" who are responsible for a series of famous murders in the late 1960s. Manson, a magnetic and mysterious man, attracts road-weary single mother Linda Kasabian to join his collection of outcasts on a ranch outside of Los Angeles. After murdering actress Sharon Tate, Manson and his followers are investigated by district attorney Vincent Bugliosi.",2004-07-23,/qunKvPx1m2VuuMELKIMqPKjkwbT.jpg,,5.7,76
13275,Annapolis,"Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks.",2006-01-27,/hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg,jMQT5wQN-pk,6.9,561
11565,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper-class kids in order to spy on their computer hacker father.",2006-01-26,/wlbov6pkgySqYZilZcO54f29Dg1.jpg,345vOvSvGPw,5.8,1681
11283,Nanny McPhee,"Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",2005-10-21,/8tommndfI0W62teXwSmXdmVZ7gz.jpg,rA9R6oustLk,6.7,3201
31894,The Tuskegee Airmen,"During the Second World War, a special project is begun by the US Army Air Corps to integrate African American pilots into the Fighter Pilot Program. Known as the ""Tuskegee Airman"" for the name of the airbase at which they were trained, these men were forced to constantly endure harassement, prejudice, and much behind the scenes politics until at last they were able to prove themselves in combat.",1995-08-25,/8xgYqh9XlFLusp4R8u5ocZM0WjV.jpg,,7.1,128
9286,Final Destination 3,"High school senior Wendy's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself — which seeks out those who escaped their fate.",2006-02-09,/p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,ectjqGg92M8,6.1,4512
15363,Something New,"Kenya McQueen thought she had it all: a successful career, good friends and family. There was just one thing she didn't have under control: her love life. All that changes when she meets sexy, free-spirited Brian Kelly. But when her ideal man arrives on the scene, Kenya must decide between the relationship everyone expects and the romance no one expected.",2006-01-29,/lcwB60GqQaWUgUw1CCE5gm5XHI1.jpg,6hpZyd9Yx90,6.4,255
292,Dave Chappelle's Block Party,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio mans moves to Brooklyn, New York, to throw an unprecedented block party.",2005-09-12,/lGS9iKGGRjM049ZGK4J8TvQeBHg.jpg,w7DA-xtN6nU,6.8,126
1544,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",2006-01-27,/a7CbxY3TMwFKX6awlBxhb7Es6tS.jpg,oir0eyldvsY,7.6,1098
12096,The Pink Panther,"When the coach of the France football team is killed by a poisoned dart in the stadium at the end of a game, and his huge, expensive ring with the Pink Panther diamond  disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector – Jacques Clouseau – to the case.",2006-02-10,/th6i4TqJa5tEQaSKul2XgqSqTV9.jpg,er7sxi-ur1A,5.9,2096
9975,Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",2006-02-10,/7SpokDLiRHON9H36GdlF7vWKOm6.jpg,CUjd98rZCVM,6.5,552
9754,Firewall,"State-of-the-art security system creator Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into his personal life, everything Jack holds dear is suddenly at stake.",2006-02-08,/3YSPvnSpj9veUZ3dFq82YOnI9fI.jpg,woUpceEF120,5.8,1020
10053,When a Stranger Calls,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",2006-02-03,/r5FAdQAtgRpHuSI4x5ydvcVHuFz.jpg,xFxmelljiyg,5.7,1139
7515,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,2005-09-03,/qiIZ1udEo46Fnv0XpmPden8pG8w.jpg,e8iSE9Cl694,6.0,336
9959,Freedomland,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,2006-02-17,/fM9MYcI7BHJ2YqEtcr8JKPE8nDB.jpg,aCy6_bgJ6-k,5.2,358
